57,20181,2018-01-16,201118866,G & G BEAUTY STUDIO MBL  ,01,A09,B1X2DA090000006PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
58,20181,2018-01-16,201118874,JNL FURNITURE MDN MBL    ,01,A09,B1X2MA002011006AK1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
59,20181,2018-01-29,201118940,SAMA SAMA MART MBL       ,08,A09,B1X2DA090000005PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
60,20181,2018-01-29,201118957,MEUTUWAH MBL             ,01,A09,B1X2DA090000005PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
61,20181,2018-01-29,201118973,AURA MBL                 ,08,A09,B1X2DA090000005PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
62,20181,2018-01-29,201118981,HORAS KOPI GAYO MBL      ,08,A09,B1X2DA090000005PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
63,20181,2018-01-29,201118999,IMPERIAL KITCHEN MBL     ,01,A09,B1X2DA090000005PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
64,20181,2018-01-16,201119104,SINOENA COLLECTION MBL   ,02,A09,B1X2DA090000005PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
65,20181,2018-01-16,201119237,TOMB RAIDER JAYA LESTARI ,01,A09,B1X2DA090000265PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
66,20181,2018-01-16,201119245,AIN TECHNOLOGY MBL       ,01,A09,B1X2DA090000006PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
67,20181,2018-01-16,201119286,RAINBOW BABY & KIDS SHOP ,01,A09,B1X2DA090000006PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
68,20181,2018-01-16,201119294,EDELWEISS GOWN BOUTIQUE M,01,A09,B1X2DA090000006PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
69,20181,2018-01-23,201119757,GALERY CELLULAR MBL      ,08,A09,B1X2DA090000006PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
70,20181,2018-01-23,201119765,BARBADOX BARBER MBL      ,01,A09,B1X2DA090000006PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
71,20181,2018-01-23,201119807,UD TAN NAPARAS MBL       ,02,A09,B1X2DA090000006PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
72,20181,2018-01-23,201119815,MEDAN KERAMIK MBL        ,01,A09,B1X2MA008246006AK1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
73,20181,2018-01-26,201120359,VALENCIA MDN MBL         ,01,A09,B1X2MA002011006AK1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
74,20181,2018-01-23,201120367,TO GE ER MBL             ,02,A09,B1X2MA007007130AK1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
75,20181,2018-01-26,201120557,WONDERFUL EDUCATION MBL  ,01,A09,B1X2DA090000006PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
76,20181,2018-01-18,201118094,DRG IRA IPADA PUTRI RITON,01,A11,B1X2MA007008282AK1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
77,20181,2018-01-23,201118338,VICTORY MEDAN MBL        ,01,A11,B1X2MA113115265PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
78,20181,2018-01-25,201118353,UD BERKAH JAYA MDN MBL   ,08,A11,B1X2MA113115032PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
79,20181,2018-01-23,201118361,TOKO ERA BARU MDN MBL    ,01,A11,B1X2MA113115032PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
80,20181,2018-01-25,201119567,TUAH KUMITA MBL          ,02,A11,B1X2MA113115006PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
81,20181,2018-01-29,201119575,CM MOBIL MBL             ,01,A11,B1X2MA007004265MR1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
82,20181,2018-01-23,201119583,UD MANDIRI PSP MBL       ,02,A11,B1X2MA113115088PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
83,20181,2018-01-25,201119591,EIGER SHOP MBL           ,01,A11,B1X2MA113115032PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
84,20181,2018-01-25,201119609,MOTO SMART MBL           ,01,A11,B1X2MA113115006PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
85,20181,2018-01-18,201119617,BOLU SALAK KENANGA MBL   ,01,A11,B1X2MA113115088PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
86,20181,2018-01-25,201120185,KABUNOHI SORAKE RESORT MB,01,A11,B1X2MA113115032PR1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
87,20181,2018-01-25,201120441,NUR MART MBL             ,01,A11,B1X2MA113115032PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
88,20181,2018-01-29,201120458,CITI MART GST MBL        ,01,A11,B1X2MA113115032PR1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
89,20181,2018-01-25,201120466,TOKO TRICOMSEL MBL       ,01,A11,B1X2MA113115032PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
90,20181,2018-01-29,201120474,OPTIK NIAS SURYA GST MBL ,01,A11,B1X2MA113115032PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
91,20181,2018-01-29,201120540,RENJIRO SUSHI MDN MBL    ,01,A11,B1X2MA113115006PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
92,20181,2018-01-31,201120813,ZSAFA JEPARA FURNITURE MB,02,A11,B1X2MA113115265PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
93,20181,2018-01-29,201121001,CAHAYA FAJAR MDN MBL     ,01,A11,B1X2MA007004265AK1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
94,20181,2018-01-18,201099975,TK MAS SINAR INDAH MBL   ,01,A13,B1X2MA133138050PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
95,20181,2018-01-16,201119468,HONGKONG FASHION MBL     ,01,A13,B1X2MA133138006PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
96,20181,2018-01-16,201119476,JAYA TRONIC MBL          ,01,A13,B1X2MA133138090PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
97,20181,2018-01-23,201119484,TOKO ELCO ELECTRONIC MBL ,02,A13,B1X2MA133138006PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
98,20181,2018-01-18,201119492,DIAN INDAH HARI SEJAHTERA,01,A13,B1X2MA133138006PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
99,20181,2018-01-18,201119500,TOKO AS KERAMIK MBL      ,01,A13,B1X2MA002011006AK1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
100,20181,2018-01-18,201119526,AIDA JAYA MBL            ,01,A13,B1X2MA133138090PG1,1,WMD,MBA,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
